"relative_path","filename","experiment","run_id","lifecycle","candidate_id","epoch","size_bytes","sha256","checkpoint_role","canonical_or_mirror","canonical_sha_match","git_lfs_retained","archive_location","archive_verified","backup_copy_1","backup_copy_2","notes"
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0270.hdf5","checkpoint_epoch_0270.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0270","630096","a119e53b584fbc4eefd1e4d84ac784f7e6172978b677b6904d1a8e52f689f8fd","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0270.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0271.hdf5","checkpoint_epoch_0271.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0271","630096","727741be16691cd7f8ecdbd2b32af6c3e9af866f65ec8649d122b9b237d0da15","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0271.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0272.hdf5","checkpoint_epoch_0272.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0272","630096","89a0fe121bdd6d374e117a4b7ff84236d42e52580ae31e606db98f61a43f85fd","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0272.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0273.hdf5","checkpoint_epoch_0273.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0273","630096","60fbe2f4158c6c15b2b5950954940f9d4757d4bc988abc66a15d0ddeca58610a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0273.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0274.hdf5","checkpoint_epoch_0274.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0274","630096","b4c84efe3dea477fc7963a6fbcb4e0ac052913fb1d1405462db763c3b752520a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0274.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0275.hdf5","checkpoint_epoch_0275.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0275","630096","584a819034bdaa48a0fade6d321448d7853566fabf16d21ac8380c6a6e40ba13","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0275.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0276.hdf5","checkpoint_epoch_0276.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0276","630096","cb5fc6a6f9885b7097fe8c3aa9ae60f9b89cc5d12060d6aa7a9c7c6a51f61ace","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0276.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0277.hdf5","checkpoint_epoch_0277.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0277","630096","4166791490d62d49666ccb0d8e5c388f4dcf096f6001b54a97f1d2495baf2db6","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0277.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0278.hdf5","checkpoint_epoch_0278.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0278","630096","1ddf74dc9b6c59dfac7548c9d47e6ec017a5e86b1d1c4e9c3849a23a8343af32","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0278.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0279.hdf5","checkpoint_epoch_0279.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0279","630096","429084256936162d3c0d2fdf5c2c2872eef75634803df2bf4ddb4cc94461777a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0279.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0280.hdf5","checkpoint_epoch_0280.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0280","630096","4c41278cf401828f034db03bd58e427c327e96c6d79260c689ad54eb7bc8856a","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0280.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0281.hdf5","checkpoint_epoch_0281.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0281","630096","45c7b95eb3c22932e806e7b9184a6405568ce9033e2b5a0e08036076c0bea58f","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0281.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0282.hdf5","checkpoint_epoch_0282.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0282","630096","50894c1d21d8f0583891e6da6906c44048eaf6f5f603fa4ff206e7d16cffb286","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0282.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0283.hdf5","checkpoint_epoch_0283.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0283","630096","add5673c47f91efd343e6e4e5bbdb22dd4c362311873e86ff000e5364b37f810","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0283.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0284.hdf5","checkpoint_epoch_0284.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0284","630096","02b1d440f025c58f842a7f608f7ae7c46d2b351b96465a85fe29c33d69978a04","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0284.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0285.hdf5","checkpoint_epoch_0285.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0285","630096","e2d74d007f1050d233eb521783ac24b9e85947121e1cf9cf5fefe8cc95903698","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0285.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
"reports/Solar Energy Result/Linear_Formal/Experiment_B/20260821T041718Z_seed1234/target_wotl_candidates/WOTL_lr1e-4/checkpoint_epoch_0286.hdf5","checkpoint_epoch_0286.hdf5","Experiment_B_Plant2_to_Plant1","20260821T041718Z_seed1234","FORMAL_COMPLETED","WOTL_lr1e-4","0286","630096","6f338cd7dd976dd56dbb84063a8c7bbb789d29c3cede45704fc90a2cfbc1e968","PER_EPOCH_CANDIDATE","CANONICAL","","FALSE","F:\Solar_LSTM_External_Evidence_Backup\checkpoint_archive\Linear_Formal_B\reports\Solar Energy Result\Linear_Formal\Experiment_B\20260821T041718Z_seed1234\target_wotl_candidates\WOTL_lr1e-4\checkpoint_epoch_0286.hdf5","backup_copy_1=VERIFIED_WITH_SHA_LIMITATION;backup_copy_2=VERIFIED","VERIFIED_WITH_SHA_LIMITATION","VERIFIED","Approved Step 5A archive scope; Step 4 selected/locked paths excluded. Google Drive connector exposes per-file upload only; safe bulk/folder transfer for 4,871 raw checkpoints unavailable in this execution. Google Drive path coverage verified; F-only paths = 0; common-path size mismatch = 0; destination-side SHA256 unavailable; 51 desktop.ini files are non-canonical destination-side auxiliary files."
